frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
94,0.486852,0.08170364,0.5756666,0.25155053,0.84830934,1.0,0.7322086,0.3813687,1.0,0.6015173,0.4790256,0.34300864,0.33868065,1.0,0.2184658,0.009595644,0.9893077,0.66242933,0.0060186847,0.915303
95,0.541244,0.09264035,0.6091491,0.22402401,0.8731434,1.0,0.79082006,0.81039673,1.0,0.6196803,0.558467,0.4087775,0.1839598,1.0,0.12052429,0.010597863,0.9968225,0.6668492,0.017033353,0.8192952
96,0.5606595,0.08538605,0.59019125,0.22359866,0.8731434,1.0,0.8007946,0.9397457,1.0,0.64695174,0.54459435,0.41959086,0.18736668,1.0,0.16064642,0.009541822,0.9988317,0.6247521,0.01677476,0.84228116
97,0.59654766,0.20339191,0.24718702,0.28213343,0.8738632,1.0,0.6040296,0.47807032,1.0,0.6511858,0.6425659,0.29236326,0.16195703,1.0,0.11356344,0.009665167,0.9908664,0.77456707,0.02342379,0.9088398
98,0.46936023,0.2098119,0.44141927,0.29011986,0.86717176,1.0,0.63698757,0.73541445,1.0,0.75563276,0.60529464,0.22355098,0.16441132,1.0,0.12543242,0.009333302,0.9911835,0.5798165,0.005357596,0.89792234
99,0.5637242,0.22361135,0.50449306,0.28077716,0.8689613,1.0,0.641096,0.51227397,1.0,0.7255843,0.5821315,0.14800641,0.16126917,1.0,0.11157939,0.0074922945,0.9940177,0.7039018,0.015657034,0.9016117
100,0.5349646,0.18019517,0.44301128,0.23068821,0.87804204,0.0,0.50519264,0.81320864,1.0,0.7562117,0.577273,0.25750917,0.21233164,1.0,0.122037135,0.007916072,0.9987935,0.7881743,0.003907265,0.88679886
101,0.4441303,0.25783774,0.30158773,0.22912167,0.8639024,0.0,0.5113333,0.46546024,1.0,0.7330261,0.5974999,0.16502605,0.1983984,1.0,0.16224547,0.008951494,0.9975128,0.717575,0.018696122,0.8642909
102,0.5286173,0.3184164,0.2537642,0.23385023,0.84080046,0.0,0.4748756,0.74953383,1.0,0.80650735,0.5906271,0.17501828,0.19688307,1.0,0.10416657,0.0075417287,0.9953181,0.76009685,0.009571095,0.915832
103,0.5292669,0.14501935,0.30599287,0.23209943,0.86156,0.0,0.61984503,0.37146893,1.0,0.6808086,0.5066444,0.1493901,0.19308518,1.0,0.1493119,0.00596993,0.9990841,0.80378383,0.00184274,0.90767175
104,0.5252781,0.12849379,0.5540603,0.29938233,0.870075,1.0,0.5691794,0.86862564,1.0,0.77786505,0.49827802,0.22376731,0.24208446,1.0,0.14933981,0.021759678,0.9965837,0.6750629,0.035090227,0.81940174
105,0.6047038,0.2066037,0.1618538,0.31012502,0.85632765,1.0,0.5571363,0.6905428,1.0,0.6559353,0.53912425,0.31258026,0.20199098,1.0,0.23764743,0.006098247,0.98752475,0.6807052,0.011567223,0.71915525
106,0.6190544,0.22817521,0.27871978,0.23979495,0.86173016,1.0,0.5797796,0.682989,1.0,0.7338565,0.50200504,0.124669,0.2203996,1.0,0.10404925,0.00805646,0.99535596,0.6660642,0.035758313,0.73557556
107,0.59997,0.22180222,0.25205067,0.24385142,0.86984736,1.0,0.6199743,0.72390497,1.0,0.67064315,0.43959987,0.27825463,0.19832659,1.0,0.109379716,0.007122238,0.99951684,0.6913318,0.019731497,0.7552385
108,0.60684615,0.27637652,0.39272106,0.23430306,0.83265394,1.0,0.64974415,0.97003853,1.0,0.71784306,0.3899617,0.2597193,0.26505074,1.0,0.10690932,0.04781196,0.9930265,0.72054136,0.018930547,0.85269535
109,0.5064842,0.20059799,0.28568932,0.24832919,0.86266047,1.0,0.70545185,0.85785764,1.0,0.665787,0.7661604,0.093994625,0.22760278,1.0,0.17083177,0.006963225,0.9998816,0.77585036,0.0077183326,0.89577234
110,0.64420974,0.34456933,0.3308884,0.23555274,0.6610889,1.0,0.6270598,0.92161655,1.0,0.29139534,0.6282593,0.24607147,0.2135873,1.0,0.26055723,0.010882349,0.9997788,0.78472364,0.018745001,0.94687223
111,0.55014604,0.18869525,0.27078128,0.23988682,0.79089016,1.0,0.56711704,0.83205575,1.0,0.39950633,0.5309911,0.181738,0.2672853,1.0,0.29994687,0.014159081,0.9998697,0.75053394,0.03370283,0.93086666
112,0.52508056,0.18869525,0.3086964,0.24305768,0.7965649,1.0,0.5733765,0.8252042,1.0,0.45513374,0.48461118,0.23191808,0.26779297,1.0,0.32445556,0.013586022,0.9998882,0.6826583,0.03738123,0.93159825
113,0.4272578,0.2170625,0.30684406,0.24199696,0.8192397,1.0,0.5065842,0.54341644,1.0,0.5383446,0.557119,0.19212322,0.18783371,1.0,0.33029687,0.017717974,0.9993319,0.76445466,0.015624782,0.93820006
114,0.34549287,0.3048806,0.28362042,0.24843787,0.86579,1.0,0.5675471,0.7117044,1.0,0.64711857,0.66712034,0.25655702,0.18486004,1.0,0.22096702,0.014537109,0.9999,0.6808848,0.019513614,0.90928257
115,0.3647995,0.36204392,0.30541444,0.24843787,0.86579,1.0,0.5978478,0.9455494,0.0,0.6621858,0.6685391,0.20245807,0.19968104,1.0,0.16421309,0.01410972,0.9999175,0.6990381,0.020999542,0.9047896
116,0.26263854,0.46682447,0.30645263,0.25140074,0.81923085,1.0,0.6029834,0.5411572,1.0,0.5907555,0.3495551,0.20563243,0.24548317,1.0,0.20603506,0.0134880515,0.99998164,0.7874555,0.026905967,0.89338183
117,0.28566712,0.38295862,0.35083878,0.25563657,0.75837004,1.0,0.5203204,0.26150078,1.0,0.70155096,0.41633594,0.18731543,0.3771113,1.0,0.24145265,0.016338801,0.999871,0.7477513,0.023357725,0.90892845
118,0.2652005,0.2682253,0.2106156,0.24678828,0.6658056,1.0,0.5481939,0.81162316,1.0,0.83653784,0.5200881,0.50887233,0.336396,1.0,0.2776767,0.082862295,0.9976942,0.64167225,0.0721698,0.7673233
