frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
53,0.35805044,0.31710765,0.20974103,0.22312096,0.87199575,1.0,0.5540094,0.21927589,1.0,0.89938754,0.5680437,0.045077592,0.24569385,1.0,0.16481192,0.05890961,0.9998024,0.7465762,0.22473884,0.33227253
54,0.3832886,0.40347436,0.34751993,0.24844788,0.8877048,1.0,0.6449126,0.44457927,1.0,0.91774845,0.53647447,0.02991468,0.24634208,1.0,0.21650714,0.052039187,0.99964213,0.6702191,0.08240906,0.22908998
55,0.33145875,0.43052447,0.36025932,0.2469637,0.9212132,1.0,0.64266044,0.20344487,1.0,0.91445243,0.56595546,0.023786964,0.2407234,1.0,0.20797433,0.0482145,0.99987745,0.6464409,0.07496832,0.23006101
56,0.36392477,0.31289092,0.4713593,0.24739838,0.9310026,1.0,0.5654143,0.38114923,0.0,0.90663934,0.57067955,0.03751178,0.2722838,1.0,0.2632383,0.042363577,0.99966776,0.80849,0.1384519,0.25651243
57,0.36411393,0.3270251,0.37007987,0.24739838,0.9310026,1.0,0.5530628,0.2844589,1.0,0.923091,0.60572565,0.025126228,0.2864034,1.0,0.26657572,0.052145742,0.9998678,0.64925164,0.16725512,0.22187255
58,0.33573997,0.45933825,0.30148435,0.22252996,0.9237763,1.0,0.60468763,0.23378138,1.0,0.8991952,0.52634346,0.02282932,0.2740995,1.0,0.20397708,0.040926524,0.9999459,0.7966782,0.11665382,0.5044851
59,0.2357223,0.3378889,0.44163445,0.25935903,0.9153662,1.0,0.65877795,0.32845026,1.0,0.919206,0.5028731,0.050391067,0.2500552,1.0,0.2232953,0.070908256,0.9998554,0.27454144,0.076283105,0.39059147
60,0.32580757,0.34865245,0.28923884,0.25944757,0.885801,1.0,0.64910704,0.20903963,1.0,0.9256073,0.4847729,0.05100076,0.23865457,1.0,0.19101903,0.041118078,0.9998883,0.5973057,0.042634167,0.27729815
61,0.3284886,0.34624144,0.22498056,0.27760136,0.8884788,1.0,0.6009499,0.57853097,1.0,0.8772612,0.57581675,0.08333092,0.2866419,1.0,0.16124105,0.035122063,0.9999658,0.5158309,0.07469123,0.17216584
62,0.37744907,0.309754,0.25259355,0.29527044,0.8938813,1.0,0.61401916,0.45441234,1.0,0.80166256,0.5831775,0.40490413,0.28496194,1.0,0.24882413,0.06652248,0.9995185,0.32964242,0.053208306,0.18074939
63,0.3857506,0.40503332,0.21240865,0.28845224,0.9323885,1.0,0.56830466,0.776557,1.0,0.93677247,0.58437634,0.12116523,0.28424054,1.0,0.14645024,0.04269742,0.999668,0.3159922,0.11422504,0.18726504
64,0.48286256,0.4100533,0.3409089,0.2851897,0.90382856,0.0,0.5455403,0.70751077,1.0,0.9038271,0.5508808,0.10544177,0.27726188,1.0,0.18892963,0.03543749,0.99988616,0.38294291,0.11372942,0.15009885
65,0.25090677,0.2564634,0.17815344,0.29509592,0.9035687,1.0,0.5175568,0.58571094,1.0,0.9241296,0.42630118,0.08409615,0.23828733,1.0,0.24587426,0.051795352,0.9998491,0.5049715,0.02902983,0.16419911
