frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
56,0.37351137,0.22176592,0.18232256,0.45095184,0.3270228,0.0,0.22216934,0.13655365,1.0,0.30303693,0.45523036,0.30370522,0.60612214,0.0,0.7239173,0.54174757,0.08764628,0.07025671,0.23325144,0.04267879
57,0.33692166,0.36602342,0.12626414,0.45075843,0.29809907,0.0,0.22763732,0.08347344,1.0,0.4003141,0.3783831,0.21489309,0.59849626,0.0,0.7032455,0.6228796,0.3250479,0.10348243,0.16810833,0.044056673
58,0.3345424,0.21801202,0.12216809,0.43997195,0.27338758,0.0,0.17419264,0.18115641,0.0,0.26221806,0.48587373,0.15384518,0.4842803,0.0,0.78373206,0.6589187,0.27537948,0.114677206,0.29219335,0.06372748
59,0.42995277,0.26326647,0.12694018,0.3550194,0.25852266,0.0,0.41967508,0.27318153,1.0,0.25721085,0.4057338,0.32301053,0.608273,0.0,0.64062226,0.7386102,0.39436883,0.12040235,0.06687226,0.19829223
60,0.3610186,0.27946758,0.12757765,0.37820977,0.29283106,0.0,0.42352387,0.09858147,1.0,0.31994787,0.34103027,0.45197466,0.64465153,0.0,0.72244674,0.7469552,0.2782169,0.1447482,0.09671508,0.12683757
61,0.3644409,0.28251636,0.14068069,0.46843225,0.2955749,0.0,0.2074378,0.010623062,1.0,0.38145876,0.4312725,0.42360166,0.5487384,0.0,0.6740399,0.76650727,0.17341755,0.13275692,0.16457717,0.0512278
62,0.3541113,0.18947104,0.27324995,0.40640914,0.23962171,1.0,0.43008292,0.0424802,1.0,0.361615,0.37209073,0.38031927,0.5303195,0.0,0.6302779,0.70605516,0.12658757,0.09193707,0.19939096,0.20601436
63,0.3458853,0.23687303,0.28637236,0.3550846,0.25918493,0.0,0.37697142,0.30417046,0.0,0.40986583,0.40766352,0.18239965,0.42919397,0.0,0.60808194,0.6837541,0.24568254,0.13333821,0.08800417,0.19780149
64,0.38480875,0.31510323,0.21270534,0.3206883,0.2691999,0.0,0.41287372,0.07609529,0.0,0.37126857,0.42781568,0.2452814,0.6843414,0.0,0.584224,0.799307,0.061535947,0.078332625,0.06570428,0.13533834
65,0.46753508,0.2877016,0.15046339,0.4717879,0.2640769,0.0,0.18267885,0.09108577,0.0,0.3817928,0.34002003,0.4202417,0.50870746,0.0,0.49015164,0.78782964,0.28060213,0.082005665,0.1332191,0.051571425
66,0.47606915,0.27647135,0.27010137,0.44796956,0.27812216,0.0,0.1826814,0.12117251,0.0,0.39218664,0.38521618,0.28964373,0.5856363,0.0,0.47566235,0.7222324,0.24619465,0.12661617,0.13550568,0.06105044
67,0.43984675,0.286806,0.2207828,0.36457765,0.25898618,0.0,0.34367356,0.16912223,0.0,0.40983438,0.3647257,0.3850562,0.54635245,0.0,0.58740723,0.7272168,0.045712166,0.071984336,0.09947124,0.17829475
68,0.3198997,0.18543254,0.22166906,0.43439963,0.30526245,0.0,0.19146802,0.24565566,0.0,0.39395913,0.4919011,0.34083417,0.45917764,0.0,0.6302757,0.70924073,0.18416801,0.05557724,0.11439935,0.024316333
