frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
39,0.32233143,0.22393249,0.639826,0.23871021,0.2608825,0.0,0.5741085,0.75950056,0.0,0.19734885,0.27778685,0.7378202,0.56643003,0.0,0.57553643,0.09656528,0.9786735,0.49747106,0.2048133,0.95273775
40,0.2843023,0.1343238,0.47867423,0.26174518,0.249964,0.0,0.56901973,0.06424088,1.0,0.13010277,0.34892234,0.24120843,0.60291946,0.0,0.63682055,0.09133294,0.95982164,0.61357373,0.54345244,0.9090309
41,0.30807954,0.20424815,0.5555124,0.25229353,0.31920984,0.0,0.5479409,0.6029963,1.0,0.21816261,0.41498074,0.42306912,0.69682974,0.0,0.6856078,0.08125101,0.9981719,0.61987525,0.30521,0.9201298
42,0.32783815,0.10069081,0.5226911,0.32727927,0.30290058,0.0,0.5260424,0.3766766,0.0,0.18353446,0.6159945,0.3250561,0.70581084,0.0,0.70227814,0.20311399,0.99884534,0.5956376,0.1855945,0.9316866
43,0.39329478,0.07141876,0.7287417,0.2348939,0.3700744,0.0,0.5502304,0.05790711,1.0,0.23600598,0.49363738,0.60252833,0.7237861,0.0,0.5452031,0.2255496,0.99129444,0.68662876,0.64120287,0.9064497
44,0.3267142,0.10240284,0.75539374,0.22573382,0.51885605,1.0,0.61224926,0.17628868,1.0,0.3304941,0.47160473,0.6621102,0.72424155,1.0,0.65181595,0.18096474,0.9932058,0.45236424,0.1911181,0.9072999
45,0.26683784,0.1464834,0.5957707,0.23047891,0.47458258,1.0,0.63272,0.6793657,1.0,0.29311755,0.42545208,0.47477052,0.6741256,1.0,0.6959668,0.10796517,0.99093866,0.5390133,0.36467156,0.92962307
46,0.3650639,0.19469565,0.8224779,0.22707327,0.32547083,0.0,0.58149296,0.069322,1.0,0.147842,0.37036535,0.61002505,0.6421674,0.0,0.5052325,0.10195981,0.996121,0.6954256,0.40943095,0.9093815
47,0.3440246,0.10484654,0.5272057,0.22890554,0.3354673,0.0,0.5472004,0.09924579,1.0,0.1469049,0.42348468,0.62241894,0.7169386,0.0,0.5961865,0.15334071,0.9515375,0.59891826,0.28826886,0.934993
48,0.34772268,0.16513227,0.6830965,0.22281924,0.44722775,0.0,0.49226135,0.481688,1.0,0.26735553,0.35567215,0.4946513,0.6686413,0.0,0.60072786,0.11778558,0.99776626,0.4012543,0.37127003,0.9167582
