frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
50,0.4981689,0.39476532,0.5353112,0.3430443,0.54817694,1.0,0.28587598,0.9190436,1.0,0.55526775,0.51405674,0.57736,0.3344669,1.0,0.62040377,0.024786199,0.9961786,0.46165654,0.09245858,0.8733329
51,0.4922201,0.3699542,0.5611332,0.2997559,0.5175337,0.0,0.27664253,0.528363,1.0,0.6164299,0.47766927,0.5728142,0.39644146,1.0,0.64652455,0.051500928,0.99796677,0.4631569,0.108865045,0.9220801
52,0.5054892,0.3448371,0.58761144,0.30627543,0.489581,1.0,0.2948542,0.34401715,1.0,0.59710336,0.39887232,0.29840934,0.41185132,1.0,0.49487042,0.053674314,0.99325484,0.42144346,0.111944735,0.87399787
53,0.56139654,0.40986586,0.7327164,0.31026405,0.5564362,0.0,0.34917712,0.02843297,1.0,0.55422425,0.46692684,0.46646178,0.40109497,1.0,0.6589594,0.033745386,0.99903893,0.53640264,0.05279617,0.8755548
54,0.53017384,0.39924702,0.6512568,0.4577938,0.49921623,1.0,0.35008684,0.9725169,1.0,0.66194564,0.56648517,0.44015428,0.3367042,1.0,0.3396003,0.0917137,0.99541277,0.49627852,0.17054513,0.85248053
55,0.4059476,0.4498847,0.5892785,0.41505316,0.54101694,0.0,0.3335637,0.9814773,1.0,0.70560956,0.497838,0.33103445,0.35994807,1.0,0.2499578,0.09231144,0.9998184,0.6367167,0.1258981,0.81169873
56,0.37411177,0.4987041,0.6493329,0.41414934,0.5344789,1.0,0.3191567,0.9399342,1.0,0.69802374,0.53760934,0.24096371,0.34865412,1.0,0.3063119,0.09107678,0.9992329,0.55299425,0.09854734,0.72151077
57,0.3967681,0.46370763,0.5452192,0.43087938,0.540034,1.0,0.34121,0.98031265,1.0,0.72090155,0.5461471,0.31524122,0.39264697,1.0,0.26647425,0.118978314,0.99981743,0.6399932,0.13203825,0.7283131
58,0.3974392,0.48208708,0.4021569,0.48364612,0.5876359,1.0,0.3264975,0.98886734,1.0,0.69005495,0.640578,0.34812915,0.37733242,1.0,0.3834591,0.108271584,0.9997291,0.57882077,0.09689707,0.77154136
59,0.41211584,0.39987507,0.532883,0.3908226,0.58485705,1.0,0.3665786,0.98346776,1.0,0.73757064,0.6144234,0.4171452,0.34863108,1.0,0.51248443,0.10278679,0.99943525,0.65125114,0.061370205,0.79521877
60,0.379149,0.3903453,0.33027363,0.42427906,0.5967198,1.0,0.36240548,0.97855604,1.0,0.729556,0.5627047,0.5086017,0.35078153,1.0,0.39967427,0.10453935,0.99997306,0.6347339,0.027693879,0.72508276
61,0.35195068,0.3759673,0.32126683,0.40204808,0.5343936,1.0,0.3576492,0.907627,1.0,0.7090081,0.57165116,0.6451611,0.35780218,1.0,0.43474042,0.074472904,0.9999256,0.6943643,0.027506078,0.77255356
62,0.4157466,0.37104964,0.42906818,0.39964738,0.5376352,1.0,0.4102476,0.88111514,1.0,0.7099731,0.6284016,0.38083732,0.3394271,1.0,0.39040133,0.055944353,0.9996228,0.630857,0.04372007,0.8503552
63,0.43203893,0.36879575,0.4809611,0.48308936,0.5589327,1.0,0.4063953,0.95109385,1.0,0.59322965,0.53486586,0.3661486,0.36281562,1.0,0.40057877,0.05717775,0.9991289,0.7175654,0.060218863,0.85992235
64,0.48915392,0.37038434,0.5624234,0.45922863,0.56995803,0.0,0.37948614,0.9790068,1.0,0.5287327,0.53839314,0.36918026,0.3954392,1.0,0.41454375,0.058468528,0.9966329,0.76986796,0.027047459,0.8328703
65,0.4226579,0.36680573,0.44618443,0.46864757,0.6654016,1.0,0.40755594,0.979285,1.0,0.5915975,0.57923174,0.541427,0.36210558,1.0,0.37554282,0.061826985,0.99944097,0.7002234,0.05251604,0.8064726
66,0.41892335,0.34683162,0.499895,0.31512314,0.7273911,1.0,0.42948812,0.8375893,1.0,0.6124883,0.59552515,0.44531646,0.3546702,1.0,0.45848095,0.046818487,0.999705,0.65093726,0.041954856,0.87325406
67,0.40651995,0.34184277,0.44398227,0.30491304,0.7305229,1.0,0.42620024,0.55132556,1.0,0.6250981,0.5697444,0.36528045,0.43063393,1.0,0.44304654,0.05222571,0.9997254,0.65122914,0.049922153,0.86285233
68,0.43552724,0.42720875,0.67566633,0.34435987,0.72209203,1.0,0.43088531,0.9016601,1.0,0.7122634,0.58899134,0.3481694,0.32620642,1.0,0.46768472,0.015886914,0.9999362,0.64495105,0.07747162,0.88844955
69,0.5824327,0.28587213,0.6741258,0.25892153,0.6603016,1.0,0.48718175,0.922575,1.0,0.59578586,0.39686918,0.45083082,0.34578106,1.0,0.43037623,0.01600473,0.9998117,0.71271217,0.04576852,0.9149131
70,0.5312272,0.43674034,0.6844231,0.27899456,0.65430075,1.0,0.50986916,0.9545329,1.0,0.58884823,0.49210674,0.2262054,0.4009046,1.0,0.34164736,0.047407813,0.99742186,0.59676266,0.068342425,0.8818204
71,0.7640445,0.24772668,0.7905926,0.3118128,0.6442337,1.0,0.52910346,0.6851477,1.0,0.63224226,0.40101045,0.33843815,0.3403857,1.0,0.57775265,0.044395167,0.99966085,0.8667832,0.24182819,0.8125649
72,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,
74,0.73618174,0.3282852,0.7452897,0.30017862,0.5816833,0.0,0.44541252,0.8627855,1.0,0.6569594,0.3991774,0.8346269,0.27538863,1.0,0.50040036,0.047830835,0.9999082,0.82029283,0.04368013,0.80102855
75,0.6310793,0.36510256,0.81860214,0.28589737,0.5644505,1.0,0.48649675,0.9929351,1.0,0.6563833,0.40829864,0.7703922,0.35703173,1.0,0.303207,0.023221362,0.9992162,0.64028996,0.12634514,0.8738315
76,0.76890147,0.3589796,0.58005196,0.27115571,0.5873907,0.0,0.45547703,0.64957505,1.0,0.71658355,0.5507119,0.49718142,0.2817119,1.0,0.4574388,0.042832505,0.99989223,0.76271194,0.099739395,0.82011455
77,0.76821893,0.3327985,0.7302519,0.32480574,0.47376242,0.0,0.40535462,0.6007189,1.0,0.47247615,0.30006388,0.34655678,0.32792452,1.0,0.40443122,0.03450164,0.99984026,0.8143489,0.08823166,0.64342475
78,0.75843835,0.3479911,0.6967942,0.32940024,0.47376242,0.0,0.39661008,0.45608255,1.0,0.465964,0.31125915,0.23080902,0.33611077,1.0,0.41757944,0.03700355,0.99969435,0.82387984,0.118163586,0.66584295
79,0.7635827,0.40913033,0.5040398,0.30636293,0.5950458,0.0,0.39509913,0.48277402,1.0,0.57390946,0.48584142,0.59604585,0.3508819,1.0,0.4110614,0.01834081,0.9986951,0.71061605,0.035865232,0.83632
80,0.6822569,0.34785613,0.63563985,0.27451864,0.6150557,0.0,0.3951437,0.30056384,1.0,0.47824016,0.5488924,0.5031941,0.33919355,1.0,0.5360571,0.019415686,0.9972716,0.683214,0.10411877,0.9225749
81,0.5346972,0.42448765,0.6965289,0.27742207,0.53572583,0.0,0.32595915,0.800694,1.0,0.69374263,0.573599,0.6273576,0.30778623,1.0,0.54752576,0.02042852,0.9950211,0.78025943,0.028761016,0.89211345
82,0.47358194,0.32420087,0.75963587,0.31568456,0.5564196,0.0,0.33204606,0.9947214,1.0,0.68401855,0.5569165,0.37238872,0.3138708,1.0,0.44424343,0.02384631,0.9991929,0.6818128,0.08152263,0.8990051
83,0.518825,0.35699713,0.5174255,0.40461653,0.5768231,0.0,0.36102816,0.99818134,1.0,0.71281165,0.5155129,0.45679894,0.40197572,1.0,0.48253632,0.041366342,0.9997249,0.48621425,0.04979277,0.8682206
84,0.47756103,0.3953723,0.73202956,0.29615787,0.55742586,0.0,0.3384173,0.9543429,1.0,0.6291717,0.51141906,0.64971477,0.3696604,1.0,0.5133686,0.02609314,0.9997136,0.58975136,0.02962064,0.9049143
85,0.4372727,0.39876902,0.65672696,0.35466355,0.60836333,0.0,0.38465872,0.9958359,0.0,0.6581271,0.6298063,0.4902139,0.3605191,1.0,0.6030074,0.023276683,0.999124,0.5514829,0.19028734,0.8819608
86,0.4463366,0.31359836,0.32740068,0.36888263,0.6416691,1.0,0.5303878,0.9963529,0.0,0.71552974,0.514992,0.3212493,0.33477667,1.0,0.47706398,0.017871473,0.9998288,0.7161445,0.016815286,0.8365495
87,0.3104794,0.36120465,0.5517395,0.47337297,0.6910161,1.0,0.40355557,0.9588827,1.0,0.87230253,0.5495669,0.40370536,0.3056356,1.0,0.45846823,0.015822608,0.99994886,0.52012944,0.05127468,0.81583166
88,0.3263603,0.3788556,0.2793134,0.43748432,0.74757737,1.0,0.52596945,0.98856354,0.0,0.9166286,0.5793133,0.26154062,0.27404276,1.0,0.2897509,0.01419595,0.9998628,0.59595436,0.062602654,0.7566013
89,0.45536062,0.43504575,0.5166584,0.31330544,0.6942464,1.0,0.35988835,0.1494303,1.0,0.57146597,0.5525553,0.28542012,0.32575703,1.0,0.32287207,0.04411039,0.9949608,0.458937,0.19073577,0.703895
90,0.45168656,0.36286438,0.32856095,0.32770202,0.60272056,1.0,0.47977802,0.21819761,1.0,0.71248394,0.463208,0.3820881,0.36570174,1.0,0.24757493,0.079727784,0.99990034,0.4916154,0.17187145,0.66409314
91,0.35902563,0.41051123,0.50956273,0.33348483,0.73100203,1.0,0.48592934,0.09502892,0.0,0.7087017,0.5616604,0.17065975,0.34735712,1.0,0.24076226,0.0690851,0.9973563,0.60466254,0.06309775,0.7706993
92,0.263526,0.28362575,0.14173906,0.23668936,0.8600713,1.0,0.54479533,0.81082696,1.0,0.8111246,0.3582701,0.1426913,0.31598094,1.0,0.2091444,0.030945543,0.9998877,0.67799616,0.02132641,0.9075912
93,0.27704966,0.40030196,0.3953053,0.23403758,0.7191803,1.0,0.60335654,0.7052147,1.0,0.6983652,0.31784013,0.24408552,0.3452384,1.0,0.12912178,0.05370497,0.9995608,0.6853718,0.019439975,0.8133536
94,0.40812826,0.42390138,0.34291402,0.22542812,0.78364515,1.0,0.58596164,0.642155,0.0,0.6176958,0.2820206,0.29984885,0.3648715,1.0,0.11257032,0.02289028,0.9984257,0.83517486,0.037441343,0.9588185
